"","type","model","value"
"10012","Real","model6",0.524691358024691
"10013","Real","model6",0.496913580246914
"10014","Real","model6",0.590625
"10015","Real","model6",0.672077922077922
"10016","Real","model6",0.657407407407407
"10017","Real","model6",0.647619047619047
"10018","Real","model6",0.690972222222222
"10019","Real","model6",0.666666666666667
"10020","Real","model6",0.63125
"10021","Real","model6",0.753086419753086
"10022","Real","model6",0.48297213622291
"10023","Real","model6",0.435185185185185
"10024","Real","model6",0.746130030959752
"10025","Real","model6",0.672077922077922
"10026","Real","model6",0.718266253869969
"10027","Real","model6",0.752321981424149
"10028","Real","model6",0.709876543209876
"10029","Real","model6",0.66031746031746
"10030","Real","model6",0.581939799331104
"10031","Real","model6",0.583333333333333
"10032","Real","model6",0.788961038961039
"10033","Real","model6",0.707936507936508
"10034","Real","model6",0.712727272727273
"10035","Real","model6",0.728125
"10036","Real","model6",0.518518518518519
"10037","Real","model6",0.687306501547988
"10038","Real","model6",0.638095238095238
"10039","Real","model6",0.675925925925926
"10040","Real","model6",0.638095238095238
"10041","Real","model6",0.633116883116883
"10042","Real","model6",0.76875
"10043","Real","model6",0.622291021671826
"10044","Real","model6",0.690402476780186
"10045","Real","model6",0.45679012345679
"10046","Real","model6",0.634674922600619
"10047","Real","model6",0.825
"10048","Real","model6",0.718266253869969
"10049","Real","model6",0.762345679012346
"10050","Real","model6",0.544891640866873
"10051","Real","model6",0.634920634920635
"10052","Real","model6",0.49025974025974
"10053","Real","model6",0.691358024691358
"10054","Real","model6",0.455108359133127
"10055","Real","model6",0.525
"10056","Real","model6",0.482539682539683
"10057","Real","model6",0.625
"10058","Real","model6",0.71875
"10059","Real","model6",0.62962962962963
"10060","Real","model6",0.73015873015873
"10061","Real","model6",0.688461538461539
"10062","Real","model6",0.55
"10063","Real","model6",0.585139318885449
"10064","Real","model6",0.7
"10065","Real","model6",0.6375
"10066","Real","model6",0.589506172839506
"10067","Real","model6",0.694805194805195
"10068","Real","model6",0.729166666666667
"10069","Real","model6",0.58641975308642
"10070","Real","model6",0.718266253869969
"10071","Real","model6",0.693498452012384
"10072","Real","model6",0.662538699690402
"10073","Real","model6",0.411764705882353
"10074","Real","model6",0.640625
"10075","Real","model6",0.60625
"10076","Real","model6",0.816053511705686
"10077","Real","model6",0.615873015873016
"10078","Real","model6",0.640625
"10079","Real","model6",0.703703703703704
"10080","Real","model6",0.694444444444444
"10081","Real","model6",0.575
"10082","Real","model6",0.685185185185185
"10083","Real","model6",0.533950617283951
"10084","Real","model6",0.584375
"10085","Real","model6",0.572755417956656
"10086","Real","model6",0.65551839464883
"10087","Real","model6",0.644444444444444
"10088","Real","model6",0.662337662337662
"10089","Real","model6",0.5625
"10090","Real","model6",0.38390092879257
"10091","Real","model6",0.58125
"10092","Real","model6",0.665584415584416
"10093","Real","model6",0.692307692307692
"10094","Real","model6",0.789473684210526
"10095","Real","model6",0.696153846153846
"10096","Real","model6",0.603896103896104
"10097","Real","model6",0.679365079365079
"10098","Real","model6",0.574675324675325
"10099","Real","model6",0.742857142857143
"10100","Real","model6",0.693498452012384
"10101","Real","model6",0.66984126984127
"10102","Real","model6",0.759375
"10103","Real","model6",0.603125
"10104","Real","model6",0.637770897832817
"10105","Real","model6",0.70679012345679
"10106","Real","model6",0.625
"10107","Real","model6",0.65
"10108","Real","model6",0.610389610389611
"10109","Real","model6",0.648148148148148
"10110","Real","model6",0.736507936507937
"10111","Real","model6",0.70679012345679
"10112","Real","model6",0.546031746031746
"10113","Real","model6",0.574603174603174
"10114","Real","model6",0.673611111111111
"10115","Real","model6",0.66984126984127
"10116","Real","model6",0.662337662337662
"10117","Real","model6",0.775919732441472
"10118","Real","model6",0.647272727272727
"10119","Real","model6",0.650793650793651
"10120","Real","model6",0.646875
"10121","Real","model6",0.669753086419753
"10122","Real","model6",0.635802469135803
"10123","Real","model6",0.834415584415584
"10124","Real","model6",0.7625
"10125","Real","model6",0.725308641975308
"10126","Real","model6",0.659442724458204
"10127","Real","model6",0.559375
"10128","Real","model6",0.612698412698413
"10129","Real","model6",0.603125
"10130","Real","model6",0.707936507936508
"10131","Real","model6",0.603125
"10132","Real","model6",0.544891640866873
"10133","Real","model6",0.678929765886288
"10134","Real","model6",0.631578947368421
"10135","Real","model6",0.48297213622291
"10136","Real","model6",0.523219814241486
"10137","Real","model6",0.568181818181818
"10138","Real","model6",0.755555555555556
"10139","Real","model6",0.711111111111111
"10140","Real","model6",0.5875
"10141","Real","model6",0.68421052631579
"10142","Real","model6",0.75
"10143","Real","model6",0.86984126984127
"10144","Real","model6",0.701298701298701
"10145","Real","model6",0.684375
"10146","Real","model6",0.656346749226006
"10147","Real","model6",0.811145510835913
"10148","Real","model6",0.653968253968254
"10149","Real","model6",0.65
"10150","Real","model6",0.733333333333333
"10151","Real","model6",0.688888888888889
"10152","Real","model6",0.743034055727554
"10153","Real","model6",0.625386996904025
"10154","Real","model6",0.442724458204334
"10155","Real","model6",0.676923076923077
"10156","Real","model6",0.656346749226006
"10157","Real","model6",0.761609907120743
"10158","Real","model6",0.821875
"10159","Real","model6",0.546031746031746
"10160","Real","model6",0.805194805194805
"10161","Real","model6",0.622291021671826
"10162","Real","model6",0.603715170278638
"10163","Real","model6",0.718266253869969
"10164","Real","model6",0.75974025974026
"10165","Real","model6",0.687306501547988
"10166","Real","model6",0.853125
"10167","Real","model6",0.73968253968254
"10168","Real","model6",0.656346749226006
"10169","Real","model6",0.770897832817337
"10170","Real","model6",0.588235294117647
"10171","Real","model6",0.610909090909091
"10172","Real","model6",0.662337662337663
"10173","Real","model6",0.645833333333333
"10174","Real","model6",0.693498452012384
"10175","Real","model6",0.749206349206349
"10176","Real","model6",0.739938080495356
"10177","Real","model6",0.720634920634921
"10178","Real","model6",0.600649350649351
"10179","Real","model6",0.694444444444444
"10180","Real","model6",0.60061919504644
"10181","Real","model6",0.647619047619047
"10182","Real","model6",0.584375
"10183","Real","model6",0.515625
"10184","Real","model6",0.775919732441472
"10185","Real","model6",0.59375
"10186","Real","model6",0.618729096989967
"10187","Real","model6",0.715625
"10188","Real","model6",0.588235294117647
"10189","Real","model6",0.561872909698997
"10190","Real","model6",0.571428571428572
"10191","Real","model6",0.70625
"10192","Real","model6",0.63961038961039
"10193","Real","model6",0.711111111111111
"10194","Real","model6",0.634674922600619
"10195","Real","model6",0.582043343653251
"10196","Real","model6",0.675
"10197","Real","model6",0.65015479876161
"10198","Real","model6",0.581818181818182
"10199","Real","model6",0.606349206349206
"10200","Real","model6",0.8
"10201","Real","model6",0.66984126984127
"10202","Real","model6",0.725
"10203","Real","model6",0.54180602006689
"10204","Real","model6",0.603896103896104
"10205","Real","model6",0.739583333333333
"10206","Real","model6",0.720634920634921
"10207","Real","model6",0.675324675324675
"10208","Real","model6",0.571428571428572
"10209","Real","model6",0.6375
"10210","Real","model6",0.718266253869969
"10211","Real","model6",0.684375
"10212","Real","model6",0.657142857142857
"10213","Real","model6",0.663492063492063
"10214","Real","model6",0.570909090909091
"10215","Real","model6",0.701298701298701
"10216","Real","model6",0.75
"10217","Real","model6",0.461300309597523
"10218","Real","model6",0.753125
"10219","Real","model6",0.73374613003096
"10220","Real","model6",0.574074074074074
"10221","Real","model6",0.653250773993808
"10222","Real","model6",0.597523219814242
"10223","Real","model6",0.740740740740741
"10224","Real","model6",0.595317725752508
"10225","Real","model6",0.596875
"10226","Real","model6",0.655844155844156
"10227","Real","model6",0.579861111111111
"10228","Real","model6",0.565079365079365
"10229","Real","model6",0.737654320987654
"10230","Real","model6",0.65
"10231","Real","model6",0.68561872909699
"10232","Real","model6",0.584415584415584
"10233","Real","model6",0.717460317460317
"10234","Real","model6",0.596825396825397
"10235","Real","model6",0.704761904761905
"10236","Real","model6",0.621875
"10237","Real","model6",0.63961038961039
"10238","Real","model6",0.638888888888889
"10239","Real","model6",0.584375
"10240","Real","model6",0.648148148148148
"10241","Real","model6",0.698051948051948
"10242","Real","model6",0.743506493506494
"10243","Real","model6",0.691558441558442
"10244","Real","model6",0.593650793650793
"10245","Real","model6",0.619195046439628
"10246","Real","model6",0.701818181818182
"10247","Real","model6",0.431746031746032
"10248","Real","model6",0.694444444444444
"10249","Real","model6",0.59047619047619
"10250","Real","model6",0.65625
"10251","Real","model6",0.622222222222222
"10252","Real","model6",0.544891640866873
"10253","Real","model6",0.672240802675585
"10254","Real","model6",0.704761904761905
"10255","Real","model6",0.746913580246914
"10256","Real","model6",0.670138888888889
"10257","Real","model6",0.803125
"10258","Real","model6",0.6875
"10259","Real","model6",0.464882943143813
"10260","Real","model6",0.561728395061728
"10261","Real","model6",0.380952380952381
"10262","Real","model6",0.721362229102167
"10263","Real","model6",0.62987012987013
"10264","Real","model6",0.733766233766234
"10265","Real","model6",0.621875
"10266","Real","model6",0.603715170278638
"10267","Real","model6",0.434920634920635
"10268","Real","model6",0.727554179566564
"10269","Real","model6",0.55625
"10270","Real","model6",0.525974025974026
"10271","Real","model6",0.660493827160494
"10272","Real","model6",0.512345679012346
"10273","Real","model6",0.795665634674923
"10274","Real","model6",0.674922600619195
"10275","Real","model6",0.653125
"10276","Real","model6",0.653125
"10277","Real","model6",0.671875
"10278","Real","model6",0.703125
"10279","Real","model6",0.609375
"10280","Real","model6",0.734567901234568
"10281","Real","model6",0.7625
"10282","Real","model6",0.652173913043478
"10283","Real","model6",0.625396825396825
"10284","Real","model6",0.6125
"10285","Real","model6",0.633116883116883
"10286","Real","model6",0.679012345679013
"10287","Real","model6",0.71875
"10288","Real","model6",0.61609907120743
"10289","Real","model6",0.453968253968254
"10290","Real","model6",0.53125
"10291","Real","model6",0.511111111111111
"10292","Real","model6",0.648148148148148
"10293","Real","model6",0.641269841269841
"10294","Real","model6",0.65625
"10295","Real","model6",0.684210526315789
"10296","Real","model6",0.645061728395062
"10297","Real","model6",0.609907120743034
"10298","Real","model6",0.625396825396825
"10299","Real","model6",0.676363636363636
"10300","Real","model6",0.53015873015873
"10301","Real","model6",0.702341137123746
"10302","Real","model6",0.666666666666667
"10303","Real","model6",0.660493827160494
"10304","Real","model6",0.633116883116883
"10305","Real","model6",0.450793650793651
"10306","Real","model6",0.756944444444445
"10307","Real","model6",0.6125
"10308","Real","model6",0.663492063492064
"10309","Real","model6",0.431818181818182
"10310","Real","model6",0.737012987012987
"10311","Real","model6",0.503125
"10312","Real","model6",0.678571428571429
"10313","Real","model6",0.568181818181818
"10314","Real","model6",0.66875
"10315","Real","model6",0.646875
"10316","Real","model6",0.678018575851393
"10317","Real","model6",0.638095238095238
"10318","Real","model6",0.780864197530864
"10319","Real","model6",0.609907120743034
"10320","Real","model6",0.658862876254181
"10321","Real","model6",0.704545454545454
"10322","Real","model6",0.7375
"10323","Real","model6",0.736507936507937
"10324","Real","model6",0.565972222222222
"10325","Real","model6",0.634674922600619
"10326","Real","model6",0.691358024691358
"10327","Real","model6",0.641975308641975
"10328","Real","model6",0.724458204334365
"10329","Real","model6",0.696875
"10330","Real","model6",0.646103896103896
"10331","Real","model6",0.535603715170278
"10332","Real","model6",0.485714285714286
"10333","Real","model6",0.716049382716049
"10334","Real","model6",0.70625
"10335","Real","model6",0.59047619047619
"10336","Real","model6",0.409722222222222
"10337","Real","model6",0.688888888888889
"10338","Real","model6",0.669753086419753
"10339","Real","model6",0.646103896103896
"10340","Real","model6",0.743506493506494
"10341","Real","model6",0.608695652173913
"10342","Real","model6",0.56656346749226
"10343","Real","model6",0.698051948051948
"10344","Real","model6",0.62876254180602
"10345","Real","model6",0.690402476780186
"10346","Real","model6",0.434920634920635
"10347","Real","model6",0.808441558441559
"10348","Real","model6",0.588235294117647
"10349","Real","model6",0.743827160493827
"10350","Real","model6",0.662207357859532
"10351","Real","model6",0.755417956656347
"10352","Real","model6",0.653250773993808
"10353","Real","model6",0.675925925925926
"10354","Real","model6",0.56656346749226
"10355","Real","model6",0.57716049382716
"10356","Real","model6",0.602006688963211
"10357","Real","model6",0.638095238095238
"10358","Real","model6",0.526315789473684
"10359","Real","model6",0.665634674922601
"10360","Real","model6",0.544891640866873
"10361","Real","model6",0.643962848297214
"10362","Real","model6",0.444816053511706
"10363","Real","model6",0.690402476780186
"10364","Real","model6",0.638795986622074
"10365","Real","model6",0.709375
"10366","Real","model6",0.541795665634675
"10367","Real","model6",0.681114551083591
"10368","Real","model6",0.705685618729097
"10369","Real","model6",0.6656346749226
"10370","Real","model6",0.703125
"10371","Real","model6",0.587301587301587
"10372","Real","model6",0.723809523809524
"10373","Real","model6",0.62962962962963
"10374","Real","model6",0.645061728395062
"10375","Real","model6",0.628125
"10376","Real","model6",0.705882352941176
"10377","Real","model6",0.634375
"10378","Real","model6",0.65625
"10379","Real","model6",0.671826625386997
"10380","Real","model6",0.5625
"10381","Real","model6",0.621875
"10382","Real","model6",0.6875
"10383","Real","model6",0.651234567901234
"10384","Real","model6",0.680555555555556
"10385","Real","model6",0.6
"10386","Real","model6",0.688963210702341
"10387","Real","model6",0.422222222222222
"10388","Real","model6",0.743034055727554
"10389","Real","model6",0.53015873015873
"10390","Real","model6",0.665584415584416
"10391","Real","model6",0.698996655518395
"10392","Real","model6",0.685714285714286
"10393","Real","model6",0.65625
"10394","Real","model6",0.678929765886288
"10395","Real","model6",0.538961038961039
"10396","Real","model6",0.674922600619195
"10397","Real","model6",0.643962848297214
"10398","Real","model6",0.736842105263158
"10399","Real","model6",0.478125
"10400","Real","model6",0.67283950617284
"10401","Real","model6",0.625
"10402","Real","model6",0.614197530864197
"10403","Real","model6",0.7
"10404","Real","model6",0.640625
"10405","Real","model6",0.484375
"10406","Real","model6",0.83641975308642
"10407","Real","model6",0.74922600619195
"10408","Real","model6",0.668730650154799
"10409","Real","model6",0.682098765432099
"10410","Real","model6",0.685185185185185
"10411","Real","model6",0.685714285714286
"10412","Real","model6",0.678125
"10413","Real","model6",0.61038961038961
"10414","Real","model6",0.574545454545455
"10415","Real","model6",0.421404682274248
"10416","Real","model6",0.621527777777778
"10417","Real","model6",0.696594427244582
"10418","Real","model6",0.762345679012346
"10419","Real","model6",0.554179566563467
"10420","Real","model6",0.625
"10421","Real","model6",0.682098765432099
"10422","Real","model6",0.73374613003096
"10423","Real","model6",0.574074074074074
"10424","Real","model6",0.717460317460317
"10425","Real","model6",0.73968253968254
"10426","Real","model6",0.743034055727554
"10427","Real","model6",0.6
"10428","Real","model6",0.530864197530864
"10429","Real","model6",0.638888888888889
"10430","Real","model6",0.563467492260062
"10431","Real","model6",0.768518518518519
"10432","Real","model6",0.558441558441558
"10433","Real","model6",0.685185185185185
"10434","Real","model6",0.820433436532508
"10435","Real","model6",0.580952380952381
"10436","Real","model6",0.622291021671827
"10437","Real","model6",0.73125
"10438","Real","model6",0.6
"10439","Real","model6",0.548611111111111
"10440","Real","model6",0.736842105263158
"10441","Real","model6",0.625396825396825
"10442","Real","model6",0.588461538461538
"10443","Real","model6",0.434782608695652
"10444","Real","model6",0.702786377708978
"10445","Real","model6",0.673611111111111
"10446","Real","model6",0.541795665634675
"10447","Real","model6",0.647058823529412
"10448","Real","model6",0.545138888888889
"10449","Real","model6",0.746153846153847
"10450","Real","model6",0.569659442724458
"10451","Real","model6",0.594155844155844
"10452","Real","model6",0.650793650793651
"10453","Real","model6",0.697530864197531
"10454","Real","model6",0.415625
"10455","Real","model6",0.718266253869969
"10456","Real","model6",0.7125
"10457","Real","model6",0.721875
"10458","Real","model6",0.436532507739938
"10459","Real","model6",0.665551839464883
"10460","Real","model6",0.688963210702341
"10461","Real","model6",0.4625
"10462","Real","model6",0.70625
"10463","Real","model6",0.653968253968254
"10464","Real","model6",0.540625
"10465","Real","model6",0.752727272727273
"10466","Real","model6",0.638888888888889
"10467","Real","model6",0.496875
"10468","Real","model6",0.518518518518519
"10469","Real","model6",0.618055555555555
"10470","Real","model6",0.676190476190476
"10471","Real","model6",0.77257525083612
"10472","Real","model6",0.642140468227425
"10473","Real","model6",0.62962962962963
"10474","Real","model6",0.718266253869969
"10475","Real","model6",0.708978328173375
"10476","Real","model6",0.678125
"10477","Real","model6",0.471875
"10478","Real","model6",0.598765432098765
"10479","Real","model6",0.65015479876161
"10480","Real","model6",0.890625
"10481","Real","model6",0.707792207792208
"10482","Real","model6",0.767801857585139
"10483","Real","model6",0.703125
"10484","Real","model6",0.631746031746032
"10485","Real","model6",0.569659442724458
"10486","Real","model6",0.548701298701299
"10487","Real","model6",0.65625
"10488","Real","model6",0.637770897832817
"10489","Real","model6",0.711038961038961
"10490","Real","model6",0.61609907120743
"10491","Real","model6",0.761609907120743
"10492","Real","model6",0.679365079365079
"10493","Real","model6",0.746031746031746
"10494","Real","model6",0.762541806020067
"10495","Real","model6",0.694805194805195
"10496","Real","model6",0.594427244582043
"10497","Real","model6",0.668730650154799
"10498","Real","model6",0.530769230769231
"10499","Real","model6",0.642361111111111
"10500","Real","model6",0.565217391304348
"10501","Real","model6",0.702786377708978
"10502","Real","model6",0.463492063492064
"10503","Real","model6",0.626623376623377
"10504","Real","model6",0.674922600619195
"10505","Real","model6",0.611111111111111
"10506","Real","model6",0.6375
"10507","Real","model6",0.720634920634921
"10508","Real","model6",0.657407407407407
"10509","Real","model6",0.619195046439629
"10510","Real","model6",0.577777777777778
"10511","Real","model6",0.730650154798762
"10512","Real","model6",0.484567901234568
"10513","Real","model6",0.498452012383901
"10514","Real","model6",0.61875
"10515","Real","model6",0.672727272727273
"10516","Real","model6",0.640866873065015
"10517","Real","model6",0.777089783281734
"10518","Real","model6",0.675585284280936
"10519","Real","model6",0.7
"10520","Real","model6",0.435185185185185
"10521","Real","model6",0.704761904761905
"10522","Real","model6",0.68421052631579
"10523","Real","model6",0.65
"10524","Real","model6",0.645061728395062
"10525","Real","model6",0.745819397993311
"10526","Real","model6",0.653250773993808
"10527","Real","model6",0.603896103896104
"10528","Real","model6",0.6125
"10529","Real","model6",0.640625
"10530","Real","model6",0.547987616099071
"10531","Real","model6",0.59047619047619
"10532","Real","model6",0.74922600619195
"10533","Real","model6",0.529220779220779
"10534","Real","model6",0.62876254180602
"10535","Real","model6",0.6625
"10536","Real","model6",0.625514403292181
"10537","Real","model6",0.674922600619195
"10538","Real","model6",0.778125
"10539","Real","model6",0.723809523809524
"10540","Real","model6",0.587301587301587
"10541","Real","model6",0.535603715170279
"10542","Real","model6",0.632107023411371
"10543","Real","model6",0.746130030959752
"10544","Real","model6",0.61875
"10545","Real","model6",0.626623376623377
"10546","Real","model6",0.730650154798762
"10547","Real","model6",0.728125
"10548","Real","model6",0.73015873015873
"10549","Real","model6",0.703125
"10550","Real","model6",0.444444444444445
"10551","Real","model6",0.681818181818182
"10552","Real","model6",0.715170278637771
"10553","Real","model6",0.625454545454546
"10554","Real","model6",0.688311688311688
"10555","Real","model6",0.666666666666667
"10556","Real","model6",0.575
"10557","Real","model6",0.678571428571428
"10558","Real","model6",0.733333333333333
"10559","Real","model6",0.717532467532468
"10560","Real","model6",0.723636363636364
"10561","Real","model6",0.792569659442725
"10562","Real","model6",0.68421052631579
"10563","Real","model6",0.694545454545455
"10564","Real","model6",0.533950617283951
"10565","Real","model6",0.755852842809365
"10566","Real","model6",0.464285714285714
"10567","Real","model6",0.698996655518395
"10568","Real","model6",0.65625
"10569","Real","model6",0.569444444444444
"10570","Real","model6",0.73015873015873
"10571","Real","model6",0.58125
"10572","Real","model6",0.578947368421053
"10573","Real","model6",0.518518518518519
"10574","Real","model6",0.486111111111111
"10575","Real","model6",0.625
"10576","Real","model6",0.711111111111111
"10577","Real","model6",0.720634920634921
"10578","Real","model6",0.659442724458205
"10579","Real","model6",0.694444444444445
"10580","Real","model6",0.625386996904025
"10581","Real","model6",0.561688311688312
"10582","Real","model6",0.651234567901235
"10583","Real","model6",0.712962962962963
"10584","Real","model6",0.733333333333333
"10585","Real","model6",0.668831168831169
"10586","Real","model6",0.696875
"10587","Real","model6",0.579861111111111
"10588","Real","model6",0.606811145510836
"10589","Real","model6",0.690625
"10590","Real","model6",0.574603174603174
"10591","Real","model6",0.631746031746032
"10592","Real","model6",0.571875
"10593","Real","model6",0.768253968253968
"10594","Real","model6",0.601851851851852
"10595","Real","model6",0.5375
"10596","Real","model6",0.704761904761905
"10597","Real","model6",0.615384615384615
"10598","Real","model6",0.733333333333333
"10599","Real","model6",0.723076923076923
"10600","Real","model6",0.561872909698997
"10601","Real","model6",0.613003095975232
"10602","Real","model6",0.623456790123457
"10603","Real","model6",0.574545454545454
"10604","Real","model6",0.673015873015873
"10605","Real","model6",0.54375
"10606","Real","model6",0.637770897832817
"10607","Real","model6",0.736507936507937
"10608","Real","model6",0.69375
"10609","Real","model6",0.688963210702341
"10610","Real","model6",0.821428571428571
"10611","Real","model6",0.638888888888889
"10612","Real","model6",0.678125
"10613","Real","model6",0.734375
"10614","Real","model6",0.611111111111111
"10615","Real","model6",0.66875
"10616","Real","model6",0.640625
"10617","Real","model6",0.662207357859532
"10618","Real","model6",0.678018575851393
"10619","Real","model6",0.653125
"10620","Real","model6",0.571875
"10621","Real","model6",0.58125
"10622","Real","model6",0.617283950617284
"10623","Real","model6",0.707692307692308
"10624","Real","model6",0.621875
"10625","Real","model6",0.755852842809364
"10626","Real","model6",0.501672240802676
"10627","Real","model6",0.845201238390093
"10628","Real","model6",0.696875
"10629","Real","model6",0.525
"10630","Real","model6",0.665625
"10631","Real","model6",0.5
"10632","Real","model6",0.467532467532467
"10633","Real","model6",0.725308641975309
"10634","Real","model6",0.722408026755853
"10635","Real","model6",0.688271604938272
"10636","Real","model6",0.690402476780186
"10637","Real","model6",0.665551839464883
"10638","Real","model6",0.541795665634675
"10639","Real","model6",0.693498452012384
"10640","Real","model6",0.7375
"10641","Real","model6",0.559375
"10642","Real","model6",0.846875
"10643","Real","model6",0.693498452012384
"10644","Real","model6",0.743034055727554
"10645","Real","model6",0.714285714285714
"10646","Real","model6",0.619195046439628
"10647","Real","model6",0.653125
"10648","Real","model6",0.7375
"10649","Real","model6",0.633116883116883
"10650","Real","model6",0.662538699690402
"10651","Real","model6",0.6375
"10652","Real","model6",0.619047619047619
"10653","Real","model6",0.753125
"10654","Real","model6",0.795665634674922
"10655","Real","model6",0.590625
"10656","Real","model6",0.690625
"10657","Real","model6",0.575851393188854
"10658","Real","model6",0.606811145510836
"10659","Real","model6",0.705882352941177
"10660","Real","model6",0.723076923076923
"10661","Real","model6",0.59047619047619
"10662","Real","model6",0.57716049382716
"10663","Real","model6",0.685714285714286
"10664","Real","model6",0.509259259259259
"10665","Real","model6",0.65015479876161
"10666","Real","model6",0.569659442724458
"10667","Real","model6",0.581818181818182
"10668","Real","model6",0.74025974025974
"10669","Real","model6",0.758513931888545
"10670","Real","model6",0.600649350649351
"10671","Real","model6",0.640866873065015
"10672","Real","model6",0.518518518518519
"10673","Real","model6",0.752727272727273
"10674","Real","model6",0.677083333333333
"10675","Real","model6",0.591331269349845
"10676","Real","model6",0.682098765432099
"10677","Real","model6",0.8
"10678","Real","model6",0.6875
"10679","Real","model6",0.651234567901234
"10680","Real","model6",0.693498452012384
"10681","Real","model6",0.673015873015873
"10682","Real","model6",0.637770897832817
"10683","Real","model6",0.673015873015873
"10684","Real","model6",0.659090909090909
"10685","Real","model6",0.646103896103896
"10686","Real","model6",0.62987012987013
"10687","Real","model6",0.676190476190476
"10688","Real","model6",0.777089783281734
"10689","Real","model6",0.796825396825397
"10690","Real","model6",0.55625
"10691","Real","model6",0.728395061728395
"10692","Real","model6",0.733333333333333
"10693","Real","model6",0.6
"10694","Real","model6",0.790625
"10695","Real","model6",0.690625
"10696","Real","model6",0.448916408668731
"10697","Real","model6",0.653125
"10698","Real","model6",0.753086419753086
"10699","Real","model6",0.672077922077922
"10700","Real","model6",0.628125
"10701","Real","model6",0.546031746031746
"10702","Real","model6",0.536507936507937
"10703","Real","model6",0.634375
"10704","Real","model6",0.74375
"10705","Real","model6",0.617283950617284
"10706","Real","model6",0.592592592592593
"10707","Real","model6",0.584415584415584
"10708","Real","model6",0.575851393188855
"10709","Real","model6",0.674922600619195
"10710","Real","model6",0.671875
"10711","Real","model6",0.634375
"10712","Real","model6",0.678018575851393
"10713","Real","model6",0.694444444444444
"10714","Real","model6",0.659442724458204
"10715","Real","model6",0.522727272727273
"10716","Real","model6",0.616883116883117
"10717","Real","model6",0.62987012987013
"10718","Real","model6",0.623456790123457
"10719","Real","model6",0.777777777777778
"10720","Real","model6",0.715625
"10721","Real","model6",0.678125
"10722","Real","model6",0.647058823529412
"10723","Real","model6",0.690402476780186
"10724","Real","model6",0.501587301587302
"10725","Real","model6",0.704761904761905
"10726","Real","model6",0.62987012987013
"10727","Real","model6",0.697530864197531
"10728","Real","model6",0.638795986622074
"10729","Real","model6",0.653968253968254
"10730","Real","model6",0.658862876254181
"10731","Real","model6",0.431438127090301
"10732","Real","model6",0.730650154798762
"10733","Real","model6",0.521739130434783
"10734","Real","model6",0.559375
"10735","Real","model6",0.659375
"10736","Real","model6",0.589506172839506
"10737","Real","model6",0.708978328173374
"10738","Real","model6",0.640866873065015
"10739","Real","model6",0.685185185185185
"10740","Real","model6",0.780185758513932
"10741","Real","model6",0.693498452012384
"10742","Real","model6",0.43125
"10743","Real","model6",0.574675324675325
"10744","Real","model6",0.615625
"10745","Real","model6",0.676190476190476
"10746","Real","model6",0.652597402597403
"10747","Real","model6",0.563467492260062
"10748","Real","model6",0.675
"10749","Real","model6",0.60625
"10750","Real","model6",0.681114551083591
"10751","Real","model6",0.66984126984127
"10752","Real","model6",0.724025974025974
"10753","Real","model6",0.685714285714286
"10754","Real","model6",0.536507936507936
"10755","Real","model6",0.730650154798761
"10756","Real","model6",0.666666666666667
"10757","Real","model6",0.71875
"10758","Real","model6",0.631578947368421
"10759","Real","model6",0.742857142857143
"10760","Real","model6",0.659375
"10761","Real","model6",0.7625
"10762","Real","model6",0.588628762541806
"10763","Real","model6",0.523219814241486
"10764","Real","model6",0.552380952380953
"10765","Real","model6",0.709375
"10766","Real","model6",0.597222222222222
"10767","Real","model6",0.711111111111111
"10768","Real","model6",0.705882352941176
"10769","Real","model6",0.6625
"10770","Real","model6",0.582043343653251
"10771","Real","model6",0.691558441558442
"10772","Real","model6",0.73125
"10773","Real","model6",0.722222222222222
"10774","Real","model6",0.7125
"10775","Real","model6",0.838095238095238
"10776","Real","model6",0.568181818181818
"10777","Real","model6",0.711805555555555
"10778","Real","model6",0.722222222222222
"10779","Real","model6",0.833333333333333
"10780","Real","model6",0.496527777777778
"10781","Real","model6",0.714285714285714
"10782","Real","model6",0.767801857585139
"10783","Real","model6",0.717460317460317
"10784","Real","model6",0.62962962962963
"10785","Real","model6",0.682098765432099
"10786","Real","model6",0.682539682539682
"10787","Real","model6",0.721875
"10788","Real","model6",0.574675324675325
"10789","Real","model6",0.711038961038961
"10790","Real","model6",0.696594427244582
"10791","Real","model6",0.740625
"10792","Real","model6",0.563467492260062
"10793","Real","model6",0.601851851851852
"10794","Real","model6",0.634674922600619
"10795","Real","model6",0.703125
"10796","Real","model6",0.526984126984127
"10797","Real","model6",0.521875
"10798","Real","model6",0.635802469135802
"10799","Real","model6",0.585139318885449
"10800","Real","model6",0.657142857142857
"10801","Real","model6",0.628482972136223
"10802","Real","model6",0.65
"10803","Real","model6",0.66031746031746
"10804","Real","model6",0.457792207792208
"10805","Real","model6",0.709375
"10806","Real","model6",0.717460317460318
"10807","Real","model6",0.621875
"10808","Real","model6",0.657142857142857
"10809","Real","model6",0.574603174603175
"10810","Real","model6",0.537037037037037
"10811","Real","model6",0.708978328173374
"10812","Real","model6",0.654320987654321
"10813","Real","model6",0.681818181818182
"10814","Real","model6",0.615625
"10815","Real","model6",0.733333333333333
"10816","Real","model6",0.725
"10817","Real","model6",0.688311688311689
"10818","Real","model6",0.60952380952381
"10819","Real","model6",0.674922600619195
"10820","Real","model6",0.694805194805195
